,slgd/mean,slgd/std,slgd/weight_norm/mean,slgd/noise_norm/mean,slgd/gradient_norm/mean,sgnht/mean,sgnht/std,sgnht/weight_norm/mean,sgnht/noise_norm/mean,sgnht/gradient_norm/mean
0,-13.153203010559082,,229.2592315673828,1.2903040647506714,1.8353087902069092,-5.390314102172852,,254.15576171875,1.280462384223938,3.923393964767456
1,-6.802184581756592,,231.61598205566406,1.1544259786605835,1.597236156463623,2.116588592529297,,256.2703857421875,1.205591082572937,2.6673471927642822
